rect1_col,rect1_loc,rect2_col,rect2_loc,rect3_col,rect3_loc,rect4_col,rect4_loc,rect5_col,rect5_loc,rect6_col,rect6_loc,rect7_col,rect7_loc,rect8_col,rect8_loc,corr_col,probe_loc,nBlock,Block1.thisRepN,Block1.thisTrialN,Block1.thisN,Block1.thisIndex,Block2.thisRepN,Block2.thisTrialN,Block2.thisN,Block2.thisIndex,Block3.thisRepN,Block3.thisTrialN,Block3.thisN,Block3.thisIndex,thisRow.t,notes,Instruction.started,key_instruct.started,Instruction.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,trial.started,fixation.started,rect1.started,rect2.started,rect3.started,rect4.started,rect5.started,rect6.started,rect7.started,rect8.started,fixation.stopped,rect1.stopped,rect2.stopped,rect3.stopped,rect4.stopped,rect5.stopped,rect6.stopped,rect7.stopped,rect8.stopped,probe.started,slider.started,colobar.started,trial.stopped,slider.response,slider.rt,Rest.started,key_instruct_2.started,Rest.stopped,key_instruct_2.keys,key_instruct_2.rt,key_instruct_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007255699994857423,0.022816899996541906,4.382025799997791,space,4.344756400001643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF8900,"(0.35, 0.2)",#00FFF9,"(-0.15, -0.3)",#FF009B,"(0.3, 0.15)",#00FF2E,"(0.05, 0.1)",#FF3000,"(0.2, -0.3)",#0040FF,"(0.25, 0.2)",#00FF93,"(-0.05, -0.15)",#1400FF,"(0.1, 0.25)",0.09375,"(0.35, 0.2)",8,0,58,58,72,,,,,,,,,316.4469198000006,,,,,,,,316.42536789999576,316.4469198000006,318.42101769999863,318.42101769999863,318.42101769999863,318.42101769999863,318.42101769999863,318.42101769999863,318.42101769999863,318.42101769999863,318.45547429999715,318.9227228999953,318.9227228999953,318.9227228999953,318.9227228999953,318.9227228999953,318.9227228999953,318.9227228999953,318.9227228999953,319.83890959999553,319.83890959999553,319.83890959999553,321.57375379999576,0.11296296296296299,5.1264752999995835,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#0016FF,"(-0.05, -0.15)",#56FF00,"(-0.3, -0.2)",#1A00FF,"(-0.1, 0.2)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.65625,"(-0.05, -0.15)",3,0,59,59,21,,,,,,,,,321.5883601999958,,,,,,,,321.574323599998,321.5883601999958,323.5891155999998,323.5891155999998,323.5891155999998,323.5891155999998,323.5891155999998,323.5891155999998,323.5891155999998,323.5891155999998,323.5891155999998,324.10422979999566,324.10422979999566,324.10422979999566,324.10422979999566,324.10422979999566,324.10422979999566,324.10422979999566,324.10422979999566,324.9874032999942,324.9874032999942,324.9874032999942,326.60727190000034,0.6685185185185185,5.015061600002809,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#02FF00,"(-0.05, -0.25)",#FF1E00,"(-0.2, -0.05)",#0099FF,"(0.05, 0.25)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.3359375,"(-0.05, -0.25)",3,0,60,60,25,,,,,,,,,326.61987289999524,,,,,,,,326.6077277000004,326.61987289999524,328.62215459999425,328.62215459999425,328.62215459999425,328.62215459999425,328.62215459999425,328.62215459999425,328.62215459999425,328.62215459999425,328.62215459999425,329.1367812999961,329.1367812999961,329.1367812999961,329.1367812999961,329.1367812999961,329.1367812999961,329.1367812999961,329.1367812999961,330.0247023999982,330.0247023999982,330.0247023999982,331.25915030000033,0.34351851851851856,4.629337500002293,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FFC500,"(0.05, -0.2)",#3800FF,"(-0.05, 0.25)",#00FF34,"(0.35, 0.2)",#00FF7C,"(-0.15, 0.05)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.1328125,"(0.05, -0.2)",4,0,61,61,39,,,,,,,,,331.2703496999966,,,,,,,,331.25986600000033,331.2703496999966,333.26938789999986,333.26938789999986,333.26938789999986,333.26938789999986,333.26938789999986,333.26938789999986,333.26938789999986,333.26938789999986,333.26938789999986,333.76916589999746,333.76916589999746,333.76916589999746,333.76916589999746,333.76916589999746,333.76916589999746,333.76916589999746,333.76916589999746,334.66973639999924,334.66973639999924,334.66973639999924,337.5383207999985,0.12129629629629629,6.259947700003977,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FFC9,"(0.25, -0.3)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.46875,"(0.25, -0.3)",1,0,62,62,7,,,,,,,,,337.5519142999983,,,,,,,,337.53875649999827,337.5519142999983,339.5520660999973,339.5520660999973,339.5520660999973,339.5520660999973,339.5520660999973,339.5520660999973,339.5520660999973,339.5520660999973,339.5520660999973,340.0528894999952,340.0528894999952,340.0528894999952,340.0528894999952,340.0528894999952,340.0528894999952,340.0528894999952,340.0528894999952,340.95752229999925,340.95752229999925,340.95752229999925,342.64084779999394,0.4648148148148148,5.077823500003433,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#2C00FF,"(0.25, 0.1)",#C1FF00,"(-0.35, -0.25)",#FFDD00,"(-0.2, 0.2)",#0022FF,"(-0.2, -0.15)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.69921875,"(0.25, 0.1)",4,0,63,63,38,,,,,,,,,342.6541251999952,,,,,,,,342.6416831999959,342.6541251999952,344.65154529999563,344.65154529999563,344.65154529999563,344.65154529999563,344.65154529999563,344.65154529999563,344.65154529999563,344.65154529999563,344.66817369999626,345.1519199999966,345.1519199999966,345.1519199999966,345.1519199999966,345.1519199999966,345.1519199999966,345.1519199999966,345.1519199999966,346.05657329999667,346.05657329999667,346.05657329999667,349.94492279999395,0.6648148148148147,7.285762300001807,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#A300FF,"(0.05, -0.05)",#AFFF00,"(0.15, -0.25)",#FF00A1,"(-0.05, 0.2)",#FF6600,"(0.05, -0.1)",#FF0066,"(0.1, -0.05)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.77734375,"(0.05, -0.05)",5,0,64,64,44,,,,,,,,,349.95736109999416,,,,,,,,349.9456615999952,349.95736109999416,351.95020349999686,351.95020349999686,351.95020349999686,351.95020349999686,351.95020349999686,351.95020349999686,351.95020349999686,351.95020349999686,351.96700409999903,352.4498061999984,352.4498061999984,352.4498061999984,352.4498061999984,352.4498061999984,352.4498061999984,352.4498061999984,352.4498061999984,353.35025859999587,353.35025859999587,353.35025859999587,356.053545499999,0.7638888888888888,6.093881400003738,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#6E00FF,"(0.35, 0)",#38FF00,"(0.3, -0.3)",#00FFCF,"(-0.1, -0.2)",#FF6C00,"(0.2, -0.15)",#FFB300,"(-0.2, -0.2)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.7421875,"(0.35, 0)",5,0,65,65,42,,,,,,,,,356.0662710999968,,,,,,,,356.05394479999813,356.0662710999968,358.06589329999406,358.06589329999406,358.06589329999406,358.06589329999406,358.06589329999406,358.06589329999406,358.06589329999406,358.06589329999406,358.06589329999406,358.5661340999941,358.5661340999941,358.5661340999941,358.5661340999941,358.5661340999941,358.5661340999941,358.5661340999941,358.5661340999941,359.46579629999906,359.46579629999906,359.46579629999906,361.4511175000007,0.7157407407407408,5.374980399996275,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#A900FF,"(0.3, 0)",#0070FF,"(0.2, 0)",#00FF10,"(-0.25, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.78125,"(0.3, 0)",3,0,66,66,29,,,,,,,,,361.4661802999981,,,,,,,,361.4513858999999,361.4661802999981,363.4657459999944,363.4657459999944,363.4657459999944,363.4657459999944,363.4657459999944,363.4657459999944,363.4657459999944,363.4657459999944,363.4657459999944,363.96584509999957,363.96584509999957,363.96584509999957,363.96584509999957,363.96584509999957,363.96584509999957,363.96584509999957,363.96584509999957,364.86553949999507,364.86553949999507,364.86553949999507,366.52255209999566,0.7851851851851852,5.051646400002937,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#F700FF,"(-0.1, -0.05)",#00FF93,"(-0.3, -0.3)",#FFD100,"(0.1, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.83203125,"(-0.1, -0.05)",3,0,67,67,26,,,,,,,,,366.54497499999707,,,,,,,,366.5238568999994,366.54497499999707,368.5313867999939,368.5313867999939,368.5313867999939,368.5313867999939,368.5313867999939,368.5313867999939,368.5313867999939,368.5313867999939,368.552088599994,369.03123539999797,369.03123539999797,369.03123539999797,369.03123539999797,369.03123539999797,369.03123539999797,369.03123539999797,369.03123539999797,369.9319878999959,369.9319878999959,369.9319878999959,371.65404999999737,0.8361111111111111,5.097896799998125,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#0076FF,"(0.2, -0.1)",#0028FF,"(0.1, -0.1)",#80FF00,"(-0.15, 0.2)",#62FF00,"(-0.25, 0.2)",#FF6000,"(-0.25, -0.05)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.59375,"(0.2, -0.1)",5,0,68,68,43,,,,,,,,,371.66501399999834,,,,,,,,371.6546090999982,371.66501399999834,373.66383539999515,373.66383539999515,373.66383539999515,373.66383539999515,373.66383539999515,373.66383539999515,373.66383539999515,373.66383539999515,373.66383539999515,374.1640133999972,374.1640133999972,374.1640133999972,374.1640133999972,374.1640133999972,374.1640133999972,374.1640133999972,374.1640133999972,375.06356079999387,375.06356079999387,375.06356079999387,378.53553579999425,0.7712962962962964,6.8569618000037735,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF007E,"(0.15, 0.15)",#FF7E00,"(-0.3, 0)",#7400FF,"(-0.3, -0.15)",#BBFF00,"(0.1, 0.2)",#A900FF,"(-0.05, -0.05)",#B500FF,"(-0.25, 0.25)",#808080,"(0, 0)",#808080,"(0, 0)",0.921875,"(0.15, 0.15)",6,0,69,69,53,,,,,,,,,378.5509213999976,,,,,,,,378.5382485999944,378.5509213999976,380.54987229999824,380.54987229999824,380.54987229999824,380.54987229999824,380.54987229999824,380.54987229999824,380.54987229999824,380.54987229999824,380.54987229999824,381.0629966999986,381.0629966999986,381.0629966999986,381.0629966999986,381.0629966999986,381.0629966999986,381.0629966999986,381.0629966999986,381.94602169999416,381.94602169999416,381.94602169999416,383.71831219999876,0.17685185185185187,5.15305389999412,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FF1C,"(0.1, -0.3)",#009FFF,"(-0.1, -0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.35546875,"(0.1, -0.3)",2,0,70,70,15,,,,,,,,,383.7339401999998,,,,,,,,383.71892579999985,383.7339401999998,385.7300898999965,385.7300898999965,385.7300898999965,385.7300898999965,385.7300898999965,385.7300898999965,385.7300898999965,385.7300898999965,385.7478830999971,386.2299314999982,386.2299314999982,386.2299314999982,386.2299314999982,386.2299314999982,386.2299314999982,386.2299314999982,386.2299314999982,387.1288587999952,387.1288587999952,387.1288587999952,390.397023599995,0.33425925925925926,6.6531813999972655,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00E7FF,"(0.15, 0.05)",#2600FF,"(0, -0.15)",#00FFB7,"(0.25, -0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.51953125,"(0.15, 0.05)",3,0,71,71,28,,,,,,,,,390.41180679999525,,,,,,,,390.3973483000009,390.41180679999525,392.4113997999957,392.4113997999957,392.4113997999957,392.4113997999957,392.4113997999957,392.4113997999957,392.4113997999957,392.4113997999957,392.4113997999957,392.91185169999517,392.91185169999517,392.91185169999517,392.91185169999517,392.91185169999517,392.91185169999517,392.91185169999517,392.91185169999517,393.81183749999764,393.81183749999764,393.81183749999764,395.0846875999996,0.5037037037037037,4.667255899999873,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#3E00FF,"(-0.3, 0.1)",#2000FF,"(0.2, 0.15)",#00FF5E,"(0, -0.25)",#56FF00,"(-0.3, 0.05)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.7109375,"(-0.3, 0.1)",4,0,72,72,30,,,,,,,,,395.0958501999994,,,,,,,,395.08580329999677,395.0958501999994,397.0828352999961,397.0828352999961,397.0828352999961,397.0828352999961,397.0828352999961,397.0828352999961,397.0828352999961,397.0828352999961,397.09563699999853,397.59963819999393,397.59963819999393,397.59963819999393,397.59963819999393,397.59963819999393,397.59963819999393,397.59963819999393,397.59963819999393,398.4940260999938,398.4940260999938,398.4940260999938,400.0826697999946,0.662962962962963,4.978989800001727,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#0081FF,"(0.1, -0.05)",#00FF46,"(0, 0.25)",#0E00FF,"(-0.1, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.5859375,"(0.1, -0.05)",3,0,73,73,20,,,,,,,,,400.106128499996,,,,,,,,400.08349499999895,400.106128499996,402.093469499996,402.093469499996,402.093469499996,402.093469499996,402.093469499996,402.093469499996,402.093469499996,402.093469499996,402.11066479999863,402.5934846999953,402.5934846999953,402.5934846999953,402.5934846999953,402.5934846999953,402.5934846999953,402.5934846999953,402.5934846999953,403.49321119999513,403.49321119999513,403.49321119999513,405.3331112999949,0.5953703703703703,5.218130100001872,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FF64,"(-0.3, 0.2)",#FF00E3,"(0, 0.15)",#0016FF,"(-0.1, -0.3)",#FF0060,"(0, -0.05)",#FF0024,"(0, -0.3)",#00D5FF,"(-0.3, -0.15)",#808080,"(0, 0)",#808080,"(0, 0)",0.40234375,"(-0.3, 0.2)",6,0,74,74,55,,,,,,,,,405.3545671999964,,,,,,,,405.33464280000044,405.3545671999964,407.34715969999525,407.34715969999525,407.34715969999525,407.34715969999525,407.34715969999525,407.34715969999525,407.34715969999525,407.34715969999525,407.3598694999964,407.860096599994,407.860096599994,407.860096599994,407.860096599994,407.860096599994,407.860096599994,407.860096599994,407.860096599994,408.74351979999483,408.74351979999483,408.74351979999483,410.59736110000085,0.45092592592592595,5.23801739999908,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#F1FF00,"(-0.25, 0.15)",#5000FF,"(0.1, -0.3)",#00FF22,"(0.15, 0.25)",#0800FF,"(-0.2, 0.2)",#1AFF00,"(0.2, -0.3)",#FFCB00,"(0.1, 0.15)",#00FFF9,"(0, -0.15)",#68FF00,"(0.15, -0.3)",0.1796875,"(-0.25, 0.15)",8,0,75,75,77,,,,,,,,,410.61613309999666,,,,,,,,410.5978618000008,410.61613309999666,412.60915569999634,412.60915569999634,412.60915569999634,412.60915569999634,412.60915569999634,412.60915569999634,412.60915569999634,412.60915569999634,412.6262929999939,413.1100395999965,413.1100395999965,413.1100395999965,413.1100395999965,413.1100395999965,413.1100395999965,413.1100395999965,413.1100395999965,414.00897729999997,414.00897729999997,414.00897729999997,416.44742259999475,0.2185185185185185,5.8268304000011995,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00EDFF,"(-0.2, -0.3)",#FF9500,"(0.25, -0.2)",#FF9B00,"(0.25, 0.2)",#6EFF00,"(0.2, 0.15)",#56FF00,"(-0.25, 0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.515625,"(-0.2, -0.3)",5,0,76,76,48,,,,,,,,,416.4679329999999,,,,,,,,416.44786739999836,416.4679329999999,418.4594231999945,418.4594231999945,418.4594231999945,418.4594231999945,418.4594231999945,418.4594231999945,418.4594231999945,418.4594231999945,418.47441049999907,418.9576039999956,418.9576039999956,418.9576039999956,418.9576039999956,418.9576039999956,418.9576039999956,418.9576039999956,418.9576039999956,419.85781750000024,419.85781750000024,419.85781750000024,421.4588971999983,0.5203703703703704,4.9822474000029615,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF0018,"(0.35, 0.1)",#FF0012,"(0.05, 0.25)",#C7FF00,"(-0.3, -0.1)",#005EFF,"(0.15, 0.1)",#FF0006,"(0.05, -0.1)",#A900FF,"(-0.2, -0.05)",#808080,"(0, 0)",#808080,"(0, 0)",0.98828125,"(0.35, 0.1)",6,0,77,77,54,,,,,,,,,421.4739311999947,,,,,,,,421.4593027999945,421.4739311999947,423.4573415999985,423.4573415999985,423.4573415999985,423.4573415999985,423.4573415999985,423.4573415999985,423.4573415999985,423.4573415999985,423.4759952999957,423.957321899994,423.957321899994,423.957321899994,423.957321899994,423.957321899994,423.957321899994,423.957321899994,423.957321899994,424.87404469999456,424.87404469999456,424.87404469999456,427.86391639999783,0,6.382640399999218,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#68FF00,"(0.05, -0.1)",#008DFF,"(-0.15, 0.2)",#F100FF,"(0.05, -0.15)",#FFCB00,"(0.3, -0.15)",#FF7200,"(0.1, 0.15)",#4AFF00,"(0.25, -0.15)",#808080,"(0, 0)",#808080,"(0, 0)",0.26953125,"(0.05, -0.1)",6,0,78,78,50,,,,,,,,,427.87552019999566,,,,,,,,427.86447269999917,427.87552019999566,429.8750574000005,429.8750574000005,429.8750574000005,429.8750574000005,429.8750574000005,429.8750574000005,429.8750574000005,429.8750574000005,429.8898902000001,430.3894435999973,430.3894435999973,430.3894435999973,430.3894435999973,430.3894435999973,430.3894435999973,430.3894435999973,430.3894435999973,431.2733597999977,431.2733597999977,431.2733597999977,432.8075994999963,0.3814814814814815,4.9228386000031605,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#97FF00,"(-0.2, 0.2)",#0070FF,"(0.2, 0.25)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.23828125,"(-0.2, 0.2)",2,0,79,79,17,,,,,,,,,432.8224712999945,,,,,,,,432.80781829999614,432.8224712999945,434.80653949999396,434.80653949999396,434.80653949999396,434.80653949999396,434.80653949999396,434.80653949999396,434.80653949999396,434.80653949999396,434.8228156999976,435.3099927999938,435.3099927999938,435.3099927999938,435.3099927999938,435.3099927999938,435.3099927999938,435.3099927999938,435.3099927999938,436.20571819999896,436.20571819999896,436.20571819999896,437.63645779999933,0.2361111111111111,4.809852899998077,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.63672199999564,437.6488227999944,447.6074088999958,space,9.942428700000164,None,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#002EFF,"(-0.2, -0.2)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.640625,"(-0.2, -0.2)",1,,,,,0,0,0,8,,,,,447.6617457999964,,,,,,,,447.65458209999633,447.6617457999964,449.6219196999955,449.6219196999955,449.6219196999955,449.6219196999955,449.6219196999955,449.6219196999955,449.6219196999955,449.6219196999955,449.67017099999794,450.1372965999981,450.1372965999981,450.1372965999981,450.1372965999981,450.1372965999981,450.1372965999981,450.1372965999981,450.1372965999981,451.02073359999486,451.02073359999486,451.02073359999486,452.3768376999942,0.6074074074074074,4.70642979999684,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF00E3,"(0.25, -0.3)",#FFAD00,"(0.05, 0.25)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.85546875,"(0.25, -0.3)",2,,,,,0,1,1,17,,,,,452.3919014999992,,,,,,,,452.3786117999989,452.3919014999992,454.3865469999946,454.3865469999946,454.3865469999946,454.3865469999946,454.3865469999946,454.3865469999946,454.3865469999946,454.3865469999946,454.40378029999556,454.88677939999616,454.88677939999616,454.88677939999616,454.88677939999616,454.88677939999616,454.88677939999616,454.88677939999616,454.88677939999616,455.7865543999942,455.7865543999942,455.7865543999942,456.96219120000023,0.8222222222222222,4.55951439999626,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF6600,"(-0.2, 0)",#00C9FF,"(-0.25, 0.15)",#E500FF,"(0.05, -0.15)",#00FFCF,"(0.1, 0.2)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.0703125,"(-0.2, 0)",4,,,,,0,2,2,31,,,,,456.973156299995,,,,,,,,456.9626120999965,456.973156299995,458.96927719999803,458.96927719999803,458.96927719999803,458.96927719999803,458.96927719999803,458.96927719999803,458.96927719999803,458.96927719999803,458.9860484999954,459.46942509999644,459.46942509999644,459.46942509999644,459.46942509999644,459.46942509999644,459.46942509999644,459.46942509999644,459.46942509999644,460.3693723999968,460.3693723999968,460.3693723999968,464.0409972999987,0.5564814814814815,7.055137899995316,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FFE900,"(-0.15, 0)",#FF00CB,"(-0.3, -0.1)",#FF0042,"(0.1, -0.2)",#FF0060,"(0.1, 0.2)",#FF4E00,"(-0.2, -0.1)",#FF007E,"(0, -0.3)",#0093FF,"(-0.15, 0.1)",#26FF00,"(-0.15, 0.25)",0.15625,"(-0.15, 0)",8,,,,,0,3,3,76,,,,,464.05160559999786,,,,,,,,464.0413234999942,464.05160559999786,466.05211149999377,466.05211149999377,466.05211149999377,466.05211149999377,466.05211149999377,466.05211149999377,466.05211149999377,466.05211149999377,466.05211149999377,466.55186169999797,466.55186169999797,466.55186169999797,466.55186169999797,466.55186169999797,466.55186169999797,466.55186169999797,466.55186169999797,467.4522905999984,467.4522905999984,467.4522905999984,468.8699120999954,0.5425925925925926,4.817025899996224,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#2C00FF,"(-0.15, -0.05)",#00FF10,"(0.15, -0.15)",#00FF7C,"(-0.25, 0.2)",#E5FF00,"(0.35, -0.3)",#00E7FF,"(0, 0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.69921875,"(-0.15, -0.05)",5,,,,,0,4,4,48,,,,,468.8843341999964,,,,,,,,468.8702959999937,468.8843341999964,470.8894103999992,470.8894103999992,470.8894103999992,470.8894103999992,470.8894103999992,470.8894103999992,470.8894103999992,470.8894103999992,470.8894103999992,471.40141869999934,471.40141869999934,471.40141869999934,471.40141869999934,471.40141869999934,471.40141869999934,471.40141869999934,471.40141869999934,472.290537199995,472.290537199995,472.290537199995,474.05812650000007,0.6194444444444445,5.169532500003697,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FF46,"(-0.1, 0.25)",#00CFFF,"(0.05, 0.05)",#0800FF,"(0.2, -0.25)",#FF8F00,"(0.15, -0.3)",#00BDFF,"(0.2, 0.15)",#4400FF,"(0.2, 0.25)",#00FF5E,"(-0.2, 0.25)",#FF0006,"(0.2, -0.1)",0.3828125,"(-0.1, 0.25)",8,,,,,0,5,5,74,,,,,474.0780974999943,,,,,,,,474.0596605999963,474.0780974999943,476.06707049999386,476.06707049999386,476.06707049999386,476.06707049999386,476.06707049999386,476.06707049999386,476.06707049999386,476.06707049999386,476.0838824999955,476.5737567999968,476.5737567999968,476.5737567999968,476.5737567999968,476.5737567999968,476.5737567999968,476.5737567999968,476.5737567999968,477.4675772999981,477.4675772999981,477.4675772999981,479.00696679999965,0.3453703703703704,4.918841600003361,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF00D7,"(0.15, 0.1)",#8000FF,"(-0.15, 0.2)",#FF6C00,"(0.3, -0.2)",#FDFF00,"(0.3, -0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.86328125,"(0.15, 0.1)",4,,,,,0,6,6,39,,,,,479.02029760000005,,,,,,,,479.00747989999945,479.02029760000005,481.0173059000008,481.0173059000008,481.0173059000008,481.0173059000008,481.0173059000008,481.0173059000008,481.0173059000008,481.0173059000008,481.03331509999407,481.5331717999943,481.5331717999943,481.5331717999943,481.5331717999943,481.5331717999943,481.5331717999943,481.5331717999943,481.5331717999943,482.41639980000036,482.41639980000036,482.41639980000036,484.63722399999824,0.8268518518518518,5.612047700000403,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
